"","trial_type","trial_index","time_elapsed","rt","gameA_name","gameA_isSR","response","sequence","game_type","timed_out","practice","end_rest","correct_response","rest_trial_num","follows_group_num","follows_internal_block_num","type_desc","subj_id","is_correct_numeric","overall_type_count","block_num","group_num","rest_chunk","num_rest_in_chunk"
"4506","ds_main_response",917,"1431912",2690.40000000596,"",FALSE,"[8,5,5,2]","[0,3,5,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,0,54,12,"4",NA,0
"4507","ds_main_response",926,"1437974",3637.69999998808,"",FALSE,"[8,6,8,3]","[8,6,8,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,55,12,"4",NA,0
"4508","ds_main_response",935,"1444692",4200,"",FALSE,"[]","[9,7,0,1]","digit_span",TRUE,"false","",NA,NA,"",NA,"",22,0,56,12,"4",NA,0
"4509","ds_main_response",944,"1450516",3313.09999999404,"",FALSE,"[2,5,7,3]","[2,5,7,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,57,12,"4",NA,0
"4510","ds_main_response",953,"1455728",2737.29999998212,"",FALSE,"[2,7,7,3]","[0,7,3,2]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,0,58,12,"4",NA,0
"4511","ds_main_response",962,"1461448",3190.79999998212,"",FALSE,"[0,8,2,7]","[0,8,2,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,59,12,"4",NA,0
"4512","ds_main_response",971,"1466186",2320.80000001192,"",FALSE,"[5,8,7,7]","[5,8,7,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,60,12,"4",NA,0
"4513","rt_main_trials",973,"1470805",720,"",FALSE,"1","","rest_task",FALSE,"","false","1","0","4","3","group_B_B",22,1,221,NA,"4",12,11
"4514","rt_main_trials",974,"1472355",438,"",FALSE,"1","","rest_task",FALSE,"","false","1","1","4","3","group_B_B",22,1,222,NA,"4",12,11
"4515","rt_main_trials",975,"1473905",346,"",FALSE,"1","","rest_task",FALSE,"","false","1","2","4","3","group_B_B",22,1,223,NA,"4",12,11
"4516","rt_main_trials",976,"1475447",393,"",FALSE,"2","","rest_task",FALSE,"","false","2","3","4","3","group_B_B",22,1,224,NA,"4",12,11
"4517","rt_main_trials",977,"1477007",321,"",FALSE,"2","","rest_task",FALSE,"","false","2","4","4","3","group_B_B",22,1,225,NA,"4",12,11
"4518","rt_main_trials",978,"1478562",322,"",FALSE,"2","","rest_task",FALSE,"","false","2","5","4","3","group_B_B",22,1,226,NA,"4",12,11
"4519","rt_main_trials",979,"1480121",371,"",FALSE,"2","","rest_task",FALSE,"","false","2","6","4","3","group_B_B",22,1,227,NA,"4",12,11
"4520","rt_main_trials",980,"1481680",360,"",FALSE,"2","","rest_task",FALSE,"","false","2","7","4","3","group_B_B",22,1,228,NA,"4",12,11
"4521","rt_main_trials",981,"1483237",292,"",FALSE,"1","","rest_task",FALSE,"","false","1","8","4","3","group_B_B",22,1,229,NA,"4",12,11
"4522","rt_main_trials",982,"1484796",301,"",FALSE,"1","","rest_task",FALSE,"","false","1","9","4","3","group_B_B",22,1,230,NA,"4",12,11
"4523","rt_main_trials",983,"1486161",320,"",FALSE,"1","","rest_task",FALSE,"","true","1","10","4","3","group_B_B",22,1,231,NA,"4",12,11
"4524","ds_main_response",993,"1492558",2741.29999998212,"",FALSE,"[8,4,5,3]","[8,4,5,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,61,13,"5",NA,0
"4525","ds_main_response",1002,"1498014",2955.30000001192,"",FALSE,"[6,4,1,1]","[6,4,1,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,62,13,"5",NA,0
"4526","ds_main_response",1011,"1503222",2697,"",FALSE,"[4,3,2,6]","[4,3,2,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,63,13,"5",NA,0
"4527","ds_main_response",1020,"1508901",3014.5,"",FALSE,"[6,4,3,0]","[6,4,3,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,64,13,"5",NA,0
"4528","ds_main_response",1029,"1513912",2314.5,"",FALSE,"[2,3,6,3]","[2,3,6,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,65,13,"5",NA,0
"4529","ds_main_response",1038,"1518507",2111,"",FALSE,"[8,8,0,0]","[8,8,0,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,66,13,"5",NA,0
"4530","ds_main_response",1047,"1524040",2854.69999998808,"",FALSE,"[8,4,3,6]","[8,4,3,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,67,13,"5",NA,0
"4531","ds_main_response",1056,"1529268",2595.09999999404,"",FALSE,"[4,7,6,6]","[4,7,6,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,68,13,"5",NA,0
"4532","ds_main_response",1065,"1536007",4200,"",FALSE,"[]","[1,3,3,5]","digit_span",TRUE,"false","",NA,NA,"",NA,"",22,0,69,13,"5",NA,0
"4533","ds_main_response",1074,"1540613",2002.40000000596,"",FALSE,"[5,5,2,6]","[5,5,2,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,70,13,"5",NA,0
"4534","rt_main_trials",1076,"1545211",708,"",FALSE,"1","","rest_task",FALSE,"","false","1","0","null","1","block_same_same",22,1,232,NA,"5",13,20
"4535","rt_main_trials",1077,"1546754",369,"",FALSE,"1","","rest_task",FALSE,"","false","1","1","null","1","block_same_same",22,1,233,NA,"5",13,20
"4536","rt_main_trials",1078,"1548323",508,"",FALSE,"1","","rest_task",FALSE,"","false","1","2","null","1","block_same_same",22,1,234,NA,"5",13,20
"4537","rt_main_trials",1079,"1549915",441,"",FALSE,"1","","rest_task",FALSE,"","false","1","3","null","1","block_same_same",22,1,235,NA,"5",13,20
"4538","rt_main_trials",1080,"1551471",384,"",FALSE,"2","","rest_task",FALSE,"","false","2","4","null","1","block_same_same",22,1,236,NA,"5",13,20
"4539","rt_main_trials",1081,"1553027",459,"",FALSE,"1","","rest_task",FALSE,"","false","1","5","null","1","block_same_same",22,1,237,NA,"5",13,20
"4540","rt_main_trials",1082,"1554612",338,"",FALSE,"2","","rest_task",FALSE,"","false","2","6","null","1","block_same_same",22,1,238,NA,"5",13,20
"4541","rt_main_trials",1083,"1556180",381,"",FALSE,"2","","rest_task",FALSE,"","false","2","7","null","1","block_same_same",22,1,239,NA,"5",13,20
"4542","rt_main_trials",1084,"1557732",456,"",FALSE,"1","","rest_task",FALSE,"","false","1","8","null","1","block_same_same",22,1,240,NA,"5",13,20
"4543","rt_main_trials",1085,"1559349",310,"",FALSE,"2","","rest_task",FALSE,"","false","2","9","null","1","block_same_same",22,1,241,NA,"5",13,20
"4544","rt_main_trials",1086,"1560903",364,"",FALSE,"1","","rest_task",FALSE,"","false","1","10","null","1","block_same_same",22,1,242,NA,"5",13,20
"4545","rt_main_trials",1087,"1562449",478,"",FALSE,"2","","rest_task",FALSE,"","false","2","11","null","1","block_same_same",22,1,243,NA,"5",13,20
"4546","rt_main_trials",1088,"1564035",509,"",FALSE,"1","","rest_task",FALSE,"","false","1","12","null","1","block_same_same",22,1,244,NA,"5",13,20
"4547","rt_main_trials",1089,"1565611",343,"",FALSE,"2","","rest_task",FALSE,"","false","2","13","null","1","block_same_same",22,1,245,NA,"5",13,20
"4548","rt_main_trials",1090,"1567181",570,"",FALSE,"1","","rest_task",FALSE,"","false","1","14","null","1","block_same_same",22,1,246,NA,"5",13,20
"4549","rt_main_trials",1091,"1568750",389,"",FALSE,"2","","rest_task",FALSE,"","false","2","15","null","1","block_same_same",22,1,247,NA,"5",13,20
"4550","rt_main_trials",1092,"1570333",482,"",FALSE,"2","","rest_task",FALSE,"","false","2","16","null","1","block_same_same",22,1,248,NA,"5",13,20
"4551","rt_main_trials",1093,"1571862",446,"",FALSE,"1","","rest_task",FALSE,"","false","1","17","null","1","block_same_same",22,1,249,NA,"5",13,20
"4552","rt_main_trials",1094,"1573421",410,"",FALSE,"1","","rest_task",FALSE,"","false","1","18","null","1","block_same_same",22,1,250,NA,"5",13,20
"4553","rt_main_trials",1095,"1574991",391,"",FALSE,"2","","rest_task",FALSE,"","false","2","19","null","1","block_same_same",22,1,251,NA,"5",13,20
"4554","ds_main_response",1105,"1581786",2843.09999999404,"",FALSE,"[2,4,5,6]","[2,4,5,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,71,14,"5",NA,0
"4555","ds_main_response",1114,"1588603",4200,"",FALSE,"[]","[4,7,3,3]","digit_span",TRUE,"false","",NA,NA,"",NA,"",22,0,72,14,"5",NA,0
"4556","ds_main_response",1123,"1593801",2576.29999998212,"",FALSE,"[2,5,1,5]","[2,5,1,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,73,14,"5",NA,0
"4557","ds_main_response",1132,"1599827",3251.20000001788,"",FALSE,"[2,6,3,1]","[2,6,3,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,74,14,"5",NA,0
"4558","ds_main_response",1141,"1605090",2587.69999998808,"",FALSE,"[1,7,2,2]","[1,7,2,2]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,75,14,"5",NA,0
"4559","ds_main_response",1150,"1610708",2943.79999998212,"",FALSE,"[3,6,2,3]","[3,6,2,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,76,14,"5",NA,0
"4560","ds_main_response",1159,"1616155",2698.80000001192,"",FALSE,"[2,8,7,7]","[2,8,7,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,77,14,"5",NA,0
"4561","ds_main_response",1168,"1621594",2748.39999997616,"",FALSE,"[2,0,5,4]","[2,0,5,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,78,14,"5",NA,0
"4562","ds_main_response",1177,"1627860",3464.59999999404,"",FALSE,"[4,1,0,7]","[4,1,0,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,79,14,"5",NA,0
"4563","ds_main_response",1186,"1633809",3107.19999998808,"",FALSE,"[2,9,2,8]","[2,9,2,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,80,14,"5",NA,0
"4564","rt_main_trials",1188,"1638409",620,"",FALSE,"1","","rest_task",FALSE,"","false","1","0","null","2","block_same_same",22,1,252,NA,"5",14,20
"4565","rt_main_trials",1189,"1639971",423,"",FALSE,"1","","rest_task",FALSE,"","false","1","1","null","2","block_same_same",22,1,253,NA,"5",14,20
"4566","rt_main_trials",1190,"1641576",295,"",FALSE,"2","","rest_task",FALSE,"","false","2","2","null","2","block_same_same",22,1,254,NA,"5",14,20
"4567","rt_main_trials",1191,"1643150",378,"",FALSE,"2","","rest_task",FALSE,"","false","2","3","null","2","block_same_same",22,1,255,NA,"5",14,20
"4568","rt_main_trials",1192,"1644712",576,"",FALSE,"1","","rest_task",FALSE,"","false","1","4","null","2","block_same_same",22,1,256,NA,"5",14,20
"4569","rt_main_trials",1193,"1646278",552,"",FALSE,"1","","rest_task",FALSE,"","false","1","5","null","2","block_same_same",22,1,257,NA,"5",14,20
"4570","rt_main_trials",1194,"1647849",394,"",FALSE,"1","","rest_task",FALSE,"","false","1","6","null","2","block_same_same",22,1,258,NA,"5",14,20
"4571","rt_main_trials",1195,"1649427",315,"",FALSE,"1","","rest_task",FALSE,"","false","1","7","null","2","block_same_same",22,1,259,NA,"5",14,20
"4572","rt_main_trials",1196,"1651044",285,"",FALSE,"2","","rest_task",FALSE,"","false","2","8","null","2","block_same_same",22,1,260,NA,"5",14,20
"4573","rt_main_trials",1197,"1652637",299,"",FALSE,"2","","rest_task",FALSE,"","false","2","9","null","2","block_same_same",22,1,261,NA,"5",14,20
"4574","rt_main_trials",1198,"1654193",393,"",FALSE,"2","","rest_task",FALSE,"","false","2","10","null","2","block_same_same",22,1,262,NA,"5",14,20
"4575","rt_main_trials",1199,"1655739",355,"",FALSE,"1","","rest_task",FALSE,"","false","1","11","null","2","block_same_same",22,1,263,NA,"5",14,20
"4576","rt_main_trials",1200,"1657307",276,"",FALSE,"2","","rest_task",FALSE,"","false","2","12","null","2","block_same_same",22,1,264,NA,"5",14,20
"4577","rt_main_trials",1201,"1658883",283,"",FALSE,"1","","rest_task",FALSE,"","false","2","13","null","2","block_same_same",22,0,265,NA,"5",14,20
"4578","rt_main_trials",1202,"1660467",453,"",FALSE,"1","","rest_task",FALSE,"","false","1","14","null","2","block_same_same",22,1,266,NA,"5",14,20
"4579","rt_main_trials",1203,"1662052",302,"",FALSE,"2","","rest_task",FALSE,"","false","2","15","null","2","block_same_same",22,1,267,NA,"5",14,20
"4580","rt_main_trials",1204,"1663619",356,"",FALSE,"1","","rest_task",FALSE,"","false","1","16","null","2","block_same_same",22,1,268,NA,"5",14,20
"4581","rt_main_trials",1205,"1665191",506,"",FALSE,"2","","rest_task",FALSE,"","false","2","17","null","2","block_same_same",22,1,269,NA,"5",14,20
"4582","rt_main_trials",1206,"1666761",480,"",FALSE,"2","","rest_task",FALSE,"","false","2","18","null","2","block_same_same",22,1,270,NA,"5",14,20
"4583","rt_main_trials",1207,"1668345",354,"",FALSE,"2","","rest_task",FALSE,"","false","2","19","null","2","block_same_same",22,1,271,NA,"5",14,20
"4584","ds_main_response",1217,"1674778",2504.59999999404,"",FALSE,"[1,5,5,7]","[1,5,5,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,81,15,"5",NA,0
"4585","ds_main_response",1226,"1681747",4200,"",FALSE,"[]","[7,6,2,4]","digit_span",TRUE,"false","",NA,NA,"",NA,"",22,0,82,15,"5",NA,0
"4586","ds_main_response",1235,"1687461",2951.39999997616,"",FALSE,"[4,8,2,1]","[4,8,2,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,83,15,"5",NA,0
"4587","ds_main_response",1244,"1693266",3062.90000000596,"",FALSE,"[0,3,5,5]","[0,3,5,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,84,15,"5",NA,0
"4588","ds_main_response",1253,"1699091",3116.09999999404,"",FALSE,"[8,6,8,3]","[8,6,8,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,85,15,"5",NA,0
"4589","ds_main_response",1262,"1705975",4200,"",FALSE,"[]","[9,7,0,1]","digit_span",TRUE,"false","",NA,NA,"",NA,"",22,0,86,15,"5",NA,0
"4590","ds_main_response",1271,"1711966",3211.19999998808,"",FALSE,"[2,5,7,3]","[2,5,7,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,87,15,"5",NA,0
"4591","ds_main_response",1280,"1717718",2907.09999999404,"",FALSE,"[0,7,3,2]","[0,7,3,2]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,88,15,"5",NA,0
"4592","ds_main_response",1289,"1723170",2917,"",FALSE,"[0,8,2,7]","[0,8,2,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,89,15,"5",NA,0
"4593","ds_main_response",1298,"1728917",3058.69999998808,"",FALSE,"[5,8,7,7]","[5,8,7,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,90,15,"5",NA,0
"4594","rt_main_trials",1300,"1733575",5000,"",FALSE,"1","","rest_task",TRUE,"","false","2","0","5","6","group_B_A",22,0,272,NA,"5",15,20
"4595","rt_main_trials",1301,"1735162",638,"",FALSE,"1","","rest_task",FALSE,"","false","1","1","5","6","group_B_A",22,1,273,NA,"5",15,20
"4596","rt_main_trials",1302,"1736732",420,"",FALSE,"1","","rest_task",FALSE,"","false","1","2","5","6","group_B_A",22,1,274,NA,"5",15,20
"4597","rt_main_trials",1303,"1738322",281,"",FALSE,"2","","rest_task",FALSE,"","false","2","3","5","6","group_B_A",22,1,275,NA,"5",15,20
"4598","rt_main_trials",1304,"1739898",514,"",FALSE,"2","","rest_task",FALSE,"","false","2","4","5","6","group_B_A",22,1,276,NA,"5",15,20
"4599","rt_main_trials",1305,"1741483",353,"",FALSE,"2","","rest_task",FALSE,"","false","2","5","5","6","group_B_A",22,1,277,NA,"5",15,20
"4600","rt_main_trials",1306,"1743108",398,"",FALSE,"1","","rest_task",FALSE,"","false","1","6","5","6","group_B_A",22,1,278,NA,"5",15,20
"4601","rt_main_trials",1307,"1744682",346,"",FALSE,"1","","rest_task",FALSE,"","false","1","7","5","6","group_B_A",22,1,279,NA,"5",15,20
"4602","rt_main_trials",1308,"1746283",424,"",FALSE,"1","","rest_task",FALSE,"","false","1","8","5","6","group_B_A",22,1,280,NA,"5",15,20
"4603","rt_main_trials",1309,"1747853",408,"",FALSE,"1","","rest_task",FALSE,"","false","1","9","5","6","group_B_A",22,1,281,NA,"5",15,20
"4604","rt_main_trials",1310,"1749460",375,"",FALSE,"1","","rest_task",FALSE,"","false","1","10","5","6","group_B_A",22,1,282,NA,"5",15,20
"4605","rt_main_trials",1311,"1751019",401,"",FALSE,"1","","rest_task",FALSE,"","false","1","11","5","6","group_B_A",22,1,283,NA,"5",15,20
"4606","rt_main_trials",1312,"1752577",411,"",FALSE,"1","","rest_task",FALSE,"","false","1","12","5","6","group_B_A",22,1,284,NA,"5",15,20
"4607","rt_main_trials",1313,"1754148",521,"",FALSE,"1","","rest_task",FALSE,"","false","1","13","5","6","group_B_A",22,1,285,NA,"5",15,20
"4608","rt_main_trials",1314,"1755720",415,"",FALSE,"2","","rest_task",FALSE,"","false","2","14","5","6","group_B_A",22,1,286,NA,"5",15,20
"4609","rt_main_trials",1315,"1757287",365,"",FALSE,"2","","rest_task",FALSE,"","false","2","15","5","6","group_B_A",22,1,287,NA,"5",15,20
"4610","rt_main_trials",1316,"1758858",339,"",FALSE,"1","","rest_task",FALSE,"","false","1","16","5","6","group_B_A",22,1,288,NA,"5",15,20
"4611","rt_main_trials",1317,"1760449",436,"",FALSE,"2","","rest_task",FALSE,"","false","2","17","5","6","group_B_A",22,1,289,NA,"5",15,20
"4612","rt_main_trials",1318,"1762026",575,"",FALSE,"2","","rest_task",FALSE,"","false","2","18","5","6","group_B_A",22,1,290,NA,"5",15,20
"4613","rt_main_trials",1319,"1763630",446,"",FALSE,"2","","rest_task",FALSE,"","false","2","19","5","6","group_B_A",22,1,291,NA,"5",15,20
"4614","sr_main_response",1322,"1771092",4208.59999999404,"",FALSE,"","[8,12,6,0]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,61,16,"6",NA,0
"4615","sr_main_response",1324,"1777431",4206.19999998808,"",FALSE,"","[3,1,8,0]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,62,16,"6",NA,0
"4616","sr_main_response",1326,"1783745",4213.69999998808,"",FALSE,"","[9,14,6,10]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,63,16,"6",NA,0
"4617","sr_main_response",1328,"1790064",4213.19999998808,"",FALSE,"","[6,13,10,9]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,64,16,"6",NA,0
"4618","sr_main_response",1330,"1796483",4203.19999998808,"",FALSE,"","[7,3,0,6]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,65,16,"6",NA,0
"4619","sr_main_response",1332,"1802710",4061.89999997616,"",FALSE,"","[5,7,4,13]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",22,0,66,16,"6",NA,0
"4620","sr_main_response",1334,"1808989",4210.70000001788,"",FALSE,"","[1,2,9,5]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,67,16,"6",NA,0
"4621","sr_main_response",1336,"1815392",4205.20000001788,"",FALSE,"","[12,14,5,10]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,68,16,"6",NA,0
"4622","sr_main_response",1338,"1821788",4201.5,"",FALSE,"","[8,5,14,1]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,69,16,"6",NA,0
"4623","sr_main_response",1340,"1828160",4202.59999999404,"",FALSE,"","[15,0,4,12]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,70,16,"6",NA,0
"4624","rt_main_trials",1342,"1832885",806,"",FALSE,"1","","rest_task",FALSE,"","false","1","0","null","1","block_same_same",22,1,292,NA,"6",16,20
"4625","rt_main_trials",1343,"1834444",451,"",FALSE,"2","","rest_task",FALSE,"","false","2","1","null","1","block_same_same",22,1,293,NA,"6",16,20
"4626","rt_main_trials",1344,"1836032",341,"",FALSE,"2","","rest_task",FALSE,"","false","2","2","null","1","block_same_same",22,1,294,NA,"6",16,20
"4627","rt_main_trials",1345,"1837587",294,"",FALSE,"2","","rest_task",FALSE,"","false","2","3","null","1","block_same_same",22,1,295,NA,"6",16,20
"4628","rt_main_trials",1346,"1839145",464,"",FALSE,"1","","rest_task",FALSE,"","false","1","4","null","1","block_same_same",22,1,296,NA,"6",16,20
"4629","rt_main_trials",1347,"1840689",302,"",FALSE,"1","","rest_task",FALSE,"","false","1","5","null","1","block_same_same",22,1,297,NA,"6",16,20
"4630","rt_main_trials",1348,"1842276",383,"",FALSE,"2","","rest_task",FALSE,"","false","2","6","null","1","block_same_same",22,1,298,NA,"6",16,20
"4631","rt_main_trials",1349,"1843869",304,"",FALSE,"2","","rest_task",FALSE,"","false","2","7","null","1","block_same_same",22,1,299,NA,"6",16,20
"4632","rt_main_trials",1350,"1845439",372,"",FALSE,"2","","rest_task",FALSE,"","false","2","8","null","1","block_same_same",22,1,300,NA,"6",16,20
"4633","rt_main_trials",1351,"1847029",378,"",FALSE,"2","","rest_task",FALSE,"","false","2","9","null","1","block_same_same",22,1,301,NA,"6",16,20
"4634","rt_main_trials",1352,"1848601",412,"",FALSE,"1","","rest_task",FALSE,"","false","1","10","null","1","block_same_same",22,1,302,NA,"6",16,20
"4635","rt_main_trials",1353,"1850157",388,"",FALSE,"1","","rest_task",FALSE,"","false","1","11","null","1","block_same_same",22,1,303,NA,"6",16,20
"4636","rt_main_trials",1354,"1851733",370,"",FALSE,"2","","rest_task",FALSE,"","false","2","12","null","1","block_same_same",22,1,304,NA,"6",16,20
"4637","rt_main_trials",1355,"1853291",362,"",FALSE,"2","","rest_task",FALSE,"","false","2","13","null","1","block_same_same",22,1,305,NA,"6",16,20
"4638","rt_main_trials",1356,"1854858",608,"",FALSE,"1","","rest_task",FALSE,"","false","1","14","null","1","block_same_same",22,1,306,NA,"6",16,20
"4639","rt_main_trials",1357,"1856410",444,"",FALSE,"2","","rest_task",FALSE,"","false","2","15","null","1","block_same_same",22,1,307,NA,"6",16,20
"4640","rt_main_trials",1358,"1857968",813,"",FALSE,"1","","rest_task",FALSE,"","false","1","16","null","1","block_same_same",22,1,308,NA,"6",16,20
"4641","rt_main_trials",1359,"1859526",522,"",FALSE,"2","","rest_task",FALSE,"","false","2","17","null","1","block_same_same",22,1,309,NA,"6",16,20
"4642","rt_main_trials",1360,"1861099",532,"",FALSE,"1","","rest_task",FALSE,"","false","1","18","null","1","block_same_same",22,1,310,NA,"6",16,20
"4643","rt_main_trials",1361,"1862677",387,"",FALSE,"2","","rest_task",FALSE,"","false","2","19","null","1","block_same_same",22,1,311,NA,"6",16,20
"4644","sr_main_response",1364,"1869160",3305.10000002384,"",FALSE,"","[11,14,3,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",22,1,71,17,"6",NA,0
"4645","sr_main_response",1366,"1874308",3096.30000001192,"",FALSE,"","[15,12,5,4]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",22,1,72,17,"6",NA,0
"4646","sr_main_response",1368,"1880585",4202.89999997616,"",FALSE,"","[11,12,2,1]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,73,17,"6",NA,0
"4647","sr_main_response",1370,"1886530",3821.09999999404,"",FALSE,"","[9,11,14,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",22,1,74,17,"6",NA,0
"4648","sr_main_response",1372,"1891606",3021,"",FALSE,"","[1,13,12,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",22,1,75,17,"6",NA,0
"4649","sr_main_response",1374,"1897153",3459.30000001192,"",FALSE,"","[6,1,3,2]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",22,1,76,17,"6",NA,0
"4650","sr_main_response",1376,"1903467",4214,"",FALSE,"","[1,15,10,2]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,77,17,"6",NA,0
"4651","sr_main_response",1378,"1909731",4202.29999998212,"",FALSE,"","[8,10,12,9]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,78,17,"6",NA,0
"4652","sr_main_response",1380,"1916120",4209.69999998808,"",FALSE,"","[3,15,7,13]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,79,17,"6",NA,0
"4653","sr_main_response",1382,"1922559",4211.20000001788,"",FALSE,"","[14,1,9,2]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,80,17,"6",NA,0
"4654","rt_main_trials",1384,"1927217",553,"",FALSE,"1","","rest_task",FALSE,"","false","1","0","null","2","block_same_same",22,1,312,NA,"6",17,20
"4655","rt_main_trials",1385,"1928791",454,"",FALSE,"1","","rest_task",FALSE,"","false","1","1","null","2","block_same_same",22,1,313,NA,"6",17,20
"4656","rt_main_trials",1386,"1930359",364,"",FALSE,"2","","rest_task",FALSE,"","false","1","2","null","2","block_same_same",22,0,314,NA,"6",17,20
"4657","rt_main_trials",1387,"1931929",467,"",FALSE,"1","","rest_task",FALSE,"","false","1","3","null","2","block_same_same",22,1,315,NA,"6",17,20
"4658","rt_main_trials",1388,"1933546",365,"",FALSE,"2","","rest_task",FALSE,"","false","2","4","null","2","block_same_same",22,1,316,NA,"6",17,20
"4659","rt_main_trials",1389,"1935092",338,"",FALSE,"2","","rest_task",FALSE,"","false","2","5","null","2","block_same_same",22,1,317,NA,"6",17,20
"4660","rt_main_trials",1390,"1936679",290,"",FALSE,"2","","rest_task",FALSE,"","false","2","6","null","2","block_same_same",22,1,318,NA,"6",17,20
"4661","rt_main_trials",1391,"1938251",303,"",FALSE,"2","","rest_task",FALSE,"","false","2","7","null","2","block_same_same",22,1,319,NA,"6",17,20
"4662","rt_main_trials",1392,"1939837",334,"",FALSE,"2","","rest_task",FALSE,"","false","2","8","null","2","block_same_same",22,1,320,NA,"6",17,20
"4663","rt_main_trials",1393,"1941421",326,"",FALSE,"2","","rest_task",FALSE,"","false","2","9","null","2","block_same_same",22,1,321,NA,"6",17,20
"4664","rt_main_trials",1394,"1943019",395,"",FALSE,"1","","rest_task",FALSE,"","false","1","10","null","2","block_same_same",22,1,322,NA,"6",17,20
"4665","rt_main_trials",1395,"1944632",301,"",FALSE,"1","","rest_task",FALSE,"","false","1","11","null","2","block_same_same",22,1,323,NA,"6",17,20
"4666","rt_main_trials",1396,"1946207",463,"",FALSE,"1","","rest_task",FALSE,"","false","1","12","null","2","block_same_same",22,1,324,NA,"6",17,20
"4667","rt_main_trials",1397,"1947764",334,"",FALSE,"1","","rest_task",FALSE,"","false","1","13","null","2","block_same_same",22,1,325,NA,"6",17,20
"4668","rt_main_trials",1398,"1949349",424,"",FALSE,"2","","rest_task",FALSE,"","false","2","14","null","2","block_same_same",22,1,326,NA,"6",17,20
"4669","rt_main_trials",1399,"1950950",486,"",FALSE,"1","","rest_task",FALSE,"","false","1","15","null","2","block_same_same",22,1,327,NA,"6",17,20
"4670","rt_main_trials",1400,"1952524",399,"",FALSE,"1","","rest_task",FALSE,"","false","1","16","null","2","block_same_same",22,1,328,NA,"6",17,20
"4671","rt_main_trials",1401,"1954114",398,"",FALSE,"1","","rest_task",FALSE,"","false","1","17","null","2","block_same_same",22,1,329,NA,"6",17,20
"4672","rt_main_trials",1402,"1955718",662,"",FALSE,"1","","rest_task",FALSE,"","false","1","18","null","2","block_same_same",22,1,330,NA,"6",17,20
